angulo,x,y,z,rX,rY,rZ
-0.1485595703125,1.07177734375,-1.7890625,-0.05194091796875,-178.24386590583987,8.451691083761348,-118.02093741489458
-0.2333984375,1.57568359375,1.85284423828125,-0.076416015625,-170.1308599720805,-5.994329964879392,98.72542165801508
-0.07769775390625,0.5791015625,0.68060302734375,-0.02960205078125,-170.6546135584206,-5.090987007666445,98.79699517657183
-0.08233642578125,0.6453857421875,0.758056640625,-0.03631591796875,-170.6800253185196,-4.474344043591261,98.81503313016712
-0.07757568359375,0.64599609375,0.75830078125,-0.04010009765625,-170.71182003823552,-3.775384612159908,98.83788053830442
-0.07281494140625,0.6463623046875,0.75823974609375,-0.04376220703125,-170.75021694188976,-3.0870839005236563,98.85827062467688
-0.0682373046875,0.64666748046875,0.7581787109375,-0.04736328125,-170.77974861085104,-2.4197018726312853,98.88165769076501
-0.06365966796875,0.64697265625,0.75811767578125,-0.05096435546875,-170.80899467702673,-1.7523203178256856,98.90469027136679
-0.0592041015625,0.647216796875,0.75799560546875,-0.05450439453125,-170.8334049899054,-1.1002646874867499,98.92688495996833
-0.05474853515625,0.6474609375,0.75787353515625,-0.05804443359375,-170.8575592151808,-0.44819272593725423,98.94879866219303
-0.05029296875,0.64764404296875,0.75775146484375,-0.0615234375,-170.88639294648192,0.19890994188417022,98.97536654958822
-0.0458984375,0.64776611328125,0.75762939453125,-0.06500244140625,-170.9100045886235,0.8403126578072918,99.00652756104334
-0.04150390625,0.64776611328125,0.757568359375,-0.0684814453125,-170.9327791652445,1.4805625461156713,99.05257155384162
-0.037109375,0.64776611328125,0.7574462890625,-0.0718994140625,-170.9600255321639,2.1167585412094825,99.09340163089087
-0.03277587890625,0.64776611328125,0.75738525390625,-0.07525634765625,-170.9879461105174,2.7426772974015896,99.13767069280733
-0.02850341796875,0.647705078125,0.7572021484375,-0.07861328125,-171.00979991130873,3.363957250378562,99.17766880864599
-0.02435302734375,0.64776611328125,0.75701904296875,-0.0819091796875,-171.02862303292548,3.970674793000486,99.20573476847423
-0.02020263671875,0.64776611328125,0.7567138671875,-0.08514404296875,-171.05145978483472,4.573714831626273,99.22936631891189
-0.01611328125,0.64776611328125,0.7564697265625,-0.08843994140625,-171.06442346471889,5.1753898677039105,99.25767497658894
-0.01202392578125,0.64776611328125,0.75616455078125,-0.09161376953125,-171.0876162467258,5.768663385580798,99.28011644980639
-0.0079345703125,0.647705078125,0.755859375,-0.0948486328125,-171.1045918560617,6.366255734570018,99.30834891151648
-0.00384521484375,0.64764404296875,0.75555419921875,-0.0980224609375,-171.12665826349274,6.959371425250434,99.33575981683846
0.0001220703125,0.6475830078125,0.75518798828125,-0.10113525390625,-171.14469765678444,7.538033984423146,99.35752655937476
0.00408935546875,0.647705078125,0.75469970703125,-0.1041259765625,-171.17531524483462,8.109479322215028,99.35249668835417
