fsr,angulo,x,y,z,rX,rY,rZ
278,0.43524169921875,-0.7169189453125,0.044189453125,0.54278564453125,-93.16680155358647,54.76091949640545,45.16053536048596
274,0.43304443359375,-0.71954345703125,0.0447998046875,0.54107666015625,-93.9276549427551,54.82767591820567,44.55342742007695
273,0.43084716796875,-0.72210693359375,0.04541015625,0.539306640625,-94.6890191221901,54.886975457311976,43.94207755185987
270,0.4285888671875,-0.72467041015625,0.0460205078125,0.53759765625,-95.45212491749318,54.94876780171537,43.3356257119906
269,0.4263916015625,-0.7271728515625,0.046630859375,0.535888671875,-96.20307771153439,55.00294449487754,42.734600957938
267,0.42425537109375,-0.729736328125,0.04718017578125,0.53411865234375,-96.96299716527358,55.039871076612094,42.124568086296065
264,0.42205810546875,-0.73223876953125,0.04779052734375,0.53240966796875,-97.71737381316865,55.08491657007823,41.52003606713799
261,0.419921875,-0.73468017578125,0.04833984375,0.53057861328125,-98.46989902514008,55.11068060297701,40.9119156879396
259,0.41778564453125,-0.7371826171875,0.048828125,0.52880859375,-99.22354146150566,55.13003135823389,40.31112331770272
259,0.415771484375,-0.7396240234375,0.04931640625,0.52691650390625,-99.96906521970371,55.131177420779345,39.70333176675705
258,0.4136962890625,-0.7420654296875,0.04974365234375,0.52508544921875,-100.7132246071937,55.130592186341175,39.1084240725356
258,0.41162109375,-0.7445068359375,0.05023193359375,0.52325439453125,-101.45913524713214,55.13012151496371,38.50689296801913
258,0.4095458984375,-0.74688720703125,0.05072021484375,0.5213623046875,-102.2031326722065,55.12238828693301,37.903731953545325
259,0.407470703125,-0.749267578125,0.05126953125,0.51953125,-102.94279351957316,55.11859850133163,37.301812046452376
259,0.4053955078125,-0.75164794921875,0.05181884765625,0.5177001953125,-103.6822107506527,55.11036651279374,36.7001362111834
258,0.40338134765625,-0.75396728515625,0.05230712890625,0.51580810546875,-104.4101921674487,55.08709595521021,36.10639416204828
257,0.4013671875,-0.75628662109375,0.052734375,0.513916015625,-105.13501091765004,55.055139669461546,35.52071954849126
257,0.3992919921875,-0.75860595703125,0.05328369140625,0.5120849609375,-105.86466119650389,55.03510837546464,34.92709559006687
257,0.39727783203125,-0.7608642578125,0.0538330078125,0.51025390625,-106.57867013087454,55.008817999051146,34.34250249948534
259,0.39520263671875,-0.76318359375,0.05438232421875,0.50836181640625,-107.31218033801545,54.975991796508104,33.743314068730164
260,0.39312744140625,-0.765380859375,0.05499267578125,0.50653076171875,-108.0265149443232,54.95020860905047,33.15670736779708
261,0.39105224609375,-0.76763916015625,0.05560302734375,0.5047607421875,-108.74161573733868,54.92304242767317,32.57279730313664
259,0.38897705078125,-0.76983642578125,0.05621337890625,0.5029296875,-109.45387687051597,54.88888310002453,31.988306766241532
255,0.386962890625,-0.77197265625,0.05682373046875,0.5010986328125,-110.15003044321438,54.848980464396945,31.41334387246577
254,0.38494873046875,-0.77410888671875,0.057373046875,0.499267578125,-110.84194375293595,54.800961868718495,30.84755363605699
254,0.3829345703125,-0.77630615234375,0.05792236328125,0.49737548828125,-111.5445480406002,54.742876670701484,30.271108425574333
252,0.38104248046875,-0.77838134765625,0.0584716796875,0.49542236328125,-112.22070699931196,54.673474824490256,29.706253639897746
250,0.379150390625,-0.780517578125,0.05889892578125,0.49346923828125,-112.89547518134613,54.590509550226614,29.154350192190602
247,0.37725830078125,-0.78265380859375,0.05938720703125,0.49151611328125,-113.57044178173828,54.50776005760844,28.597391288329423
242,0.37548828125,-0.78472900390625,0.0596923828125,0.489501953125,-114.21570590671388,54.40067901282185,28.07174209650874
239,0.37371826171875,-0.78680419921875,0.05999755859375,0.4874267578125,-114.86255681940463,54.28548611708456,27.542905760772804
238,0.37200927734375,-0.7889404296875,0.060302734375,0.4853515625,-115.50428661992588,54.1621000997883,27.01602089079934
231,0.3702392578125,-0.79095458984375,0.06060791015625,0.48333740234375,-116.13227706792388,54.04664645076537,26.50620251300192
230,0.36846923828125,-0.79296875,0.06103515625,0.4813232421875,-116.76319940778839,53.93551245030407,25.9836770171523
228,0.3665771484375,-0.79498291015625,0.06158447265625,0.4793701171875,-117.40887863048921,53.83891752168908,25.4481208295209
228,0.36468505859375,-0.7969970703125,0.0621337890625,0.4774169921875,-118.05148442542946,53.73878119439889,24.91569867061837
227,0.36279296875,-0.79901123046875,0.062744140625,0.4754638671875,-118.6942602339083,53.638819510787776,24.37822947601895
224,0.36090087890625,-0.80096435546875,0.0633544921875,0.4735107421875,-119.32770601695589,53.53731763520166,23.848500361679314
222,0.3590087890625,-0.80291748046875,0.06396484375,0.4715576171875,-119.95801587543413,53.4323532633799,23.32196970820333
222,0.35711669921875,-0.80487060546875,0.06451416015625,0.46954345703125,-120.5859990705965,53.31536925785693,22.801138039812425
224,0.35528564453125,-0.80682373046875,0.0650634765625,0.467529296875,-121.2020315378456,53.19243176906216,22.287383830477424
224,0.3533935546875,-0.80877685546875,0.06561279296875,0.4654541015625,-121.82705746809424,53.06365287482502,21.768030529634654
222,0.3515625,-0.81072998046875,0.066162109375,0.46337890625,-122.43976988786756,52.929000676952725,21.256118433454386
223,0.34979248046875,-0.81268310546875,0.066650390625,0.46124267578125,-123.04051039594933,52.78004535780248,20.754634366780564
221,0.34808349609375,-0.8145751953125,0.06707763671875,0.4591064453125,-123.61928855914019,52.62429867597907,20.27357952664086
222,0.3463134765625,-0.8165283203125,0.06744384765625,0.45697021484375,-124.20432272916499,52.462454020222424,19.797910033299303
225,0.3446044921875,-0.81842041015625,0.06787109375,0.4547119140625,-124.78219170699536,52.290384455514406,19.314730743469127
229,0.34283447265625,-0.82037353515625,0.0682373046875,0.4525146484375,-125.36205166507376,52.117415605984235,18.842831774494485
230,0.34112548828125,-0.822265625,0.06866455078125,0.4503173828125,-125.92703089031905,51.94477480018465,18.37435811105611
231,0.33935546875,-0.82415771484375,0.069091796875,0.44818115234375,-126.49253060929473,51.776884666669226,17.912046138663978
232,0.33758544921875,-0.82598876953125,0.06951904296875,0.44598388671875,-127.05208909920857,51.60310842712221,17.45258229868986
235,0.3358154296875,-0.82781982421875,0.07000732421875,0.44384765625,-127.60748133948049,51.435105187949524,16.99399956235826
247,0.33209228515625,-0.83148193359375,0.0711669921875,0.43963623046875,-128.73932744238223,51.11186917967301,16.05765475544552
249,0.3302001953125,-0.83331298828125,0.07177734375,0.4375,-129.30687258239874,50.94576563542598,15.587211950824146
254,0.328369140625,-0.8350830078125,0.07232666015625,0.4354248046875,-129.849839449029,50.7795753022577,15.141446187279437
255,0.32659912109375,-0.83685302734375,0.07275390625,0.43328857421875,-130.37579474095367,50.59727287214296,14.716226156822227
254,0.32489013671875,-0.838623046875,0.0731201171875,0.43109130859375,-130.8881908912048,50.402070375447295,14.303106999963724
258,0.32318115234375,-0.84033203125,0.0733642578125,0.42889404296875,-131.38429950486596,50.20107767843322,13.914868007305252
258,0.321533203125,-0.84210205078125,0.0736083984375,0.4267578125,-131.86907408512715,49.99928907583593,13.536214229596556
260,0.31988525390625,-0.84381103515625,0.07379150390625,0.424560546875,-132.34442443007987,49.789387449229785,13.16901453444222
263,0.3182373046875,-0.845458984375,0.073974609375,0.42242431640625,-132.8084795092886,49.58557584686816,12.813256878330794
266,0.316650390625,-0.84710693359375,0.07415771484375,0.4202880859375,-133.25994990445002,49.378121184061406,12.465191376689587
266,0.31500244140625,-0.8487548828125,0.07440185546875,0.418212890625,-133.7172667834559,49.17911988124951,12.112967055946822
265,0.3133544921875,-0.85040283203125,0.07464599609375,0.41607666015625,-134.1734729344721,48.97259437165482,11.7604370661135
270,0.31170654296875,-0.85198974609375,0.0748291015625,0.41400146484375,-134.61551178716098,48.7696836761923,11.427265369143674
276,0.31005859375,-0.853515625,0.07501220703125,0.41192626953125,-135.0499289146619,48.5675019507514,11.100323424008343
280,0.30841064453125,-0.8551025390625,0.07525634765625,0.40997314453125,-135.48361819236484,48.37547091721494,10.773807535444485
286,0.3067626953125,-0.8565673828125,0.07550048828125,0.40802001953125,-135.90608684833882,48.18667254679371,10.455571740415786
286,0.30511474609375,-0.8580322265625,0.0758056640625,0.40606689453125,-136.32906883806683,47.99891300425524,10.131888187155567
287,0.303466796875,-0.8594970703125,0.07611083984375,0.40423583984375,-136.74432563788923,47.82122798070187,9.819108357269801
287,0.30181884765625,-0.86090087890625,0.07647705078125,0.40240478515625,-137.15650421133444,47.64702208352401,9.502919299083738
290,0.30010986328125,-0.8623046875,0.0767822265625,0.40057373046875,-137.57096343628405,47.47027084091568,9.194733107983923
290,0.2984619140625,-0.8636474609375,0.07720947265625,0.3988037109375,-137.97529238159817,47.303858640920566,8.881539127509313
290,0.29681396484375,-0.864990234375,0.07757568359375,0.3970947265625,-138.3713122122871,47.139391672718006,8.583363827427403
290,0.295166015625,-0.86627197265625,0.0780029296875,0.39544677734375,-138.76275617269062,46.98433807870253,8.28477334010801
289,0.29351806640625,-0.8675537109375,0.078369140625,0.39373779296875,-139.1503314862871,46.81955589118853,7.993747248650962
290,0.2918701171875,-0.86883544921875,0.07879638671875,0.39215087890625,-139.53510334685748,46.667717882669955,7.70353392977378
288,0.29022216796875,-0.87005615234375,0.0792236328125,0.3905029296875,-139.91614066109747,46.51104891376471,7.414152120010834
287,0.28863525390625,-0.87127685546875,0.07965087890625,0.388916015625,-140.28439014706802,46.357724898542294,7.134044144690361
287,0.28704833984375,-0.8724365234375,0.080078125,0.3873291015625,-140.64715535106856,46.20562369180896,6.858020129658335
280,0.2855224609375,-0.87359619140625,0.08050537109375,0.3857421875,-140.99922045461156,46.051053512085105,6.58767215613319
280,0.28399658203125,-0.874755859375,0.0809326171875,0.38421630859375,-141.3474727479575,45.90135679898919,6.322711944664934
284,0.282470703125,-0.8758544921875,0.08135986328125,0.38275146484375,-141.68881145404944,45.75904000939136,6.064748933719985
285,0.281005859375,-0.876953125,0.081787109375,0.3812255859375,-142.0214172744585,45.60842555181918,5.808990605424521
290,0.279541015625,-0.87799072265625,0.0821533203125,0.3797607421875,-142.34386149282076,45.46308762666882,5.568611850043331
285,0.27813720703125,-0.87908935546875,0.08245849609375,0.37823486328125,-142.65723677126957,45.304949477058024,5.337391657819076
287,0.27685546875,-0.880126953125,0.08270263671875,0.37677001953125,-142.9434388371608,45.150052358769564,5.128290640633129
287,0.27557373046875,-0.88116455078125,0.0828857421875,0.37518310546875,-143.22771398701767,44.98010652162464,4.923408803415582
289,0.2744140625,-0.88214111328125,0.08294677734375,0.3736572265625,-143.48167270491075,44.81155561958551,4.748944297716413
291,0.2733154296875,-0.8831787109375,0.08294677734375,0.3720703125,-143.72663645537847,44.630715348280866,4.583575774808343
297,0.272216796875,-0.8841552734375,0.08294677734375,0.3704833984375,-143.96715599936402,44.45182189672465,4.421291669673196
299,0.27117919921875,-0.88519287109375,0.0828857421875,0.368896484375,-144.19719512955646,44.266883597197015,4.271052813752126
310,0.2701416015625,-0.88616943359375,0.08282470703125,0.3673095703125,-144.42293575082348,44.08396039008861,4.123758134466288
307,0.26910400390625,-0.88714599609375,0.08282470703125,0.36572265625,-144.65068906438293,43.90267734794529,3.969383214678019
305,0.26806640625,-0.8880615234375,0.08282470703125,0.36419677734375,-144.8728761268364,43.72953322134018,3.820672520969375
317,0.2669677734375,-0.88897705078125,0.08282470703125,0.3626708984375,-145.10232247940067,43.55694452469742,3.669983699876858
311,0.26593017578125,-0.889892578125,0.0828857421875,0.36126708984375,-145.3226720309505,43.39731517695944,3.5210162628954773
312,0.264892578125,-0.89080810546875,0.0830078125,0.35980224609375,-145.54645256687508,43.23309619470087,3.36206375372773
306,0.2637939453125,-0.89166259765625,0.08319091796875,0.35845947265625,-145.77550414734338,43.086134210131384,3.1993594837072847
308,0.2626953125,-0.89251708984375,0.08343505859375,0.3570556640625,-146.00795398483658,42.93446622257369,3.026692100813296
309,0.26165771484375,-0.893310546875,0.0836181640625,0.355712890625,-146.22360727779406,42.788042447475064,2.870891152885675
321,0.2606201171875,-0.8941650390625,0.083740234375,0.3543701171875,-146.4376073877064,42.63685594995464,2.7234552539193464
329,0.25958251953125,-0.89495849609375,0.0838623046875,0.35296630859375,-146.6491150147596,42.481433320899185,2.575717837800039
333,0.2586669921875,-0.89581298828125,0.0838623046875,0.3515625,-146.83885789863797,42.31768716990012,2.4512589470236468
339,0.2576904296875,-0.89666748046875,0.08392333984375,0.35015869140625,-147.03923721416425,42.15639028155939,2.3162416089381095
347,0.2567138671875,-0.8974609375,0.083984375,0.3487548828125,-147.2360452266545,41.99712365794306,2.1834461004490344
349,0.25567626953125,-0.89825439453125,0.0841064453125,0.347412109375,-147.44235814180195,41.84645662918842,2.042653558261578
354,0.25469970703125,-0.8990478515625,0.08428955078125,0.3460693359375,-147.64246386300277,41.69647455039188,1.8976870312936083
363,0.253662109375,-0.89984130859375,0.08447265625,0.3447265625,-147.84997109698315,41.54690426502784,1.7506154804011276
367,0.25262451171875,-0.900634765625,0.0845947265625,0.3433837890625,-148.05335155048667,41.395105192071185,1.6129787170275813
372,0.25164794921875,-0.90142822265625,0.084716796875,0.342041015625,-148.2474108747989,41.2421874950496,1.4795004205481337
377,0.25067138671875,-0.90216064453125,0.0848388671875,0.3406982421875,-148.43813646201463,41.091279106573296,1.348010884186114
386,0.2496337890625,-0.9029541015625,0.08489990234375,0.33935546875,-148.63560521102895,40.93662952293932,1.2217653206006838
393,0.2486572265625,-0.90374755859375,0.0849609375,0.3380126953125,-148.8238290643416,40.78094024368246,1.099598248654271
416,0.24761962890625,-0.90447998046875,0.08502197265625,0.336669921875,-149.01715138515186,40.62798411099284,0.9762599112788912
416,0.24664306640625,-0.9052734375,0.08514404296875,0.3353271484375,-149.2066661855537,40.47345213760921,0.8477046382068094
424,0.24560546875,-0.906005859375,0.08526611328125,0.333984375,-149.4012857155878,40.32160017196129,0.7179763136272012
425,0.24456787109375,-0.90679931640625,0.08526611328125,0.33258056640625,-149.59212517936103,40.157291591452996,0.6026513424498933
436,0.24359130859375,-0.9075927734375,0.0853271484375,0.33123779296875,-149.77594943377198,40.000105996352026,0.48529424574843727
443,0.2425537109375,-0.9083251953125,0.0853271484375,0.329833984375,-149.9627968435703,39.8375209800448,0.3727541261180156
441,0.2415771484375,-0.90911865234375,0.08538818359375,0.32843017578125,-150.14573181584745,39.67342446009016,0.25506209075196995
460,0.24053955078125,-0.909912109375,0.0853271484375,0.3270263671875,-150.33011396019742,39.5062870621208,0.1518685790394787
472,0.239501953125,-0.91070556640625,0.08538818359375,0.32562255859375,-150.51954768381725,39.34225121277373,0.033150284984954405
479,0.23846435546875,-0.91143798828125,0.08544921875,0.32415771484375,-150.70670267131283,39.17381531956489,-0.08597316904077118
484,0.23736572265625,-0.9122314453125,0.0855712890625,0.32275390625,-150.90549097938424,39.01140955535043,-0.2138555158191811
481,0.2362060546875,-0.91302490234375,0.0858154296875,0.32135009765625,-151.11735167500208,38.85250538674856,-0.36002227475957205
496,0.23504638671875,-0.91375732421875,0.086181640625,0.3199462890625,-151.33190275028517,38.6986891965199,-0.520795378446647
500,0.23394775390625,-0.91448974609375,0.08648681640625,0.31854248046875,-151.53439013447428,38.542259893314956,-0.6694330592561624
503,0.23272705078125,-0.915283203125,0.08685302734375,0.31719970703125,-151.75651605512903,38.392213996865756,-0.829561936711354
515,0.2315673828125,-0.916015625,0.0872802734375,0.31573486328125,-151.97156294369086,38.23218470519045,-0.9973131865658145
522,0.2303466796875,-0.916748046875,0.08758544921875,0.31439208984375,-152.18681503407717,38.08185267188418,-1.146473965609584
528,0.22918701171875,-0.91748046875,0.087890625,0.31298828125,-152.39357542480155,37.924181546774804,-1.293761213519885
530,0.22796630859375,-0.918212890625,0.08819580078125,0.31158447265625,-152.60752414735043,37.7665467133146,-1.4428213531589447
526,0.226806640625,-0.9189453125,0.0885009765625,0.31024169921875,-152.81181791307054,37.61447090146565,-1.5861062105415331
529,0.22564697265625,-0.919677734375,0.0887451171875,0.308837890625,-153.0129646739758,37.45403838580143,-1.7221911673455532
529,0.2244873046875,-0.92041015625,0.0888671875,0.30743408203125,-153.20767136058896,37.29022901800788,-1.841050329224242
526,0.22344970703125,-0.92120361328125,0.08892822265625,0.30596923828125,-153.38494967329635,37.11515270009074,-1.94772506019732
528,0.222412109375,-0.92193603515625,0.0888671875,0.30450439453125,-153.5540778385906,36.93906151471692,-2.0367953334861286
528,0.221435546875,-0.92266845703125,0.08868408203125,0.302978515625,-153.70944669396204,36.75296731581074,-2.1079762936119253
521,0.220458984375,-0.92340087890625,0.0885009765625,0.301513671875,-153.86369352635433,36.573189831600935,-2.1765406649756334
519,0.21942138671875,-0.92413330078125,0.08837890625,0.300048828125,-154.0280477104135,36.39508136550142,-2.25507747206266
517,0.21832275390625,-0.92486572265625,0.08837890625,0.29864501953125,-154.20465748291696,36.22651479023832,-2.3497651907424464
521,0.21722412109375,-0.925537109375,0.08856201171875,0.2972412109375,-154.38671848403249,36.06414882552229,-2.46728036589605
520,0.216064453125,-0.92620849609375,0.08880615234375,0.2958984375,-154.5782562570606,35.90972057034614,-2.5928326235122467
523,0.21484375,-0.9268798828125,0.089111328125,0.29461669921875,-154.7792582319866,35.76317573285127,-2.726415753734813
521,0.213623046875,-0.92755126953125,0.08941650390625,0.29327392578125,-154.97983627038846,35.60974499077159,-2.860827245942664
520,0.21240234375,-0.92822265625,0.08978271484375,0.29193115234375,-155.182188624382,35.45730913764204,-3.002322184538817
521,0.211181640625,-0.92889404296875,0.090087890625,0.2906494140625,-155.38077325526402,35.309627783150184,-3.133225676871656
509,0.20989990234375,-0.9295654296875,0.09033203125,0.28936767578125,-155.58398434570773,35.16049477931642,-3.257848903136849
501,0.20867919921875,-0.93017578125,0.090576171875,0.2880859375,-155.77681603301866,35.012852845559564,-3.378731495337999
496,0.2073974609375,-0.93084716796875,0.0908203125,0.286865234375,-155.97822819409706,34.86955205283505,-3.5000195875905353
495,0.20611572265625,-0.93145751953125,0.091064453125,0.28564453125,-156.17731116780163,34.7279970033036,-3.620202806587322
490,0.20361328125,-0.9327392578125,0.09149169921875,0.28326416015625,-156.5642632980175,34.4468391926497,-3.8464013562780233
483,0.202392578125,-0.933349609375,0.09161376953125,0.2821044921875,-156.7481264465949,34.30810359523466,-3.9443013763320236
480,0.20111083984375,-0.9339599609375,0.091796875,0.28094482421875,-156.94181557673485,34.170555434567525,-4.05191839073432
479,0.1998291015625,-0.93450927734375,0.09197998046875,0.27984619140625,-157.13316324062737,34.041327203868896,-4.157084841582056
472,0.1986083984375,-0.93511962890625,0.09210205078125,0.27874755859375,-157.31505795316457,33.9083558722378,-4.251384014020133
475,0.19732666015625,-0.9356689453125,0.09228515625,0.27764892578125,-157.50527961049525,33.77856298318632,-4.3552092196200345
472,0.196044921875,-0.93621826171875,0.092529296875,0.27667236328125,-157.69706030405538,33.662851306845454,-4.463344949203951
466,0.19482421875,-0.936767578125,0.09271240234375,0.27569580078125,-157.8779815037186,33.54551367847154,-4.560533141579561
467,0.19354248046875,-0.937255859375,0.0928955078125,0.27471923828125,-158.06487173105938,33.43006718702373,-4.659428689982836
457,0.19232177734375,-0.93780517578125,0.09307861328125,0.27374267578125,-158.24481825038424,33.31221856124728,-4.755458824245781
454,0.19110107421875,-0.93829345703125,0.09320068359375,0.2728271484375,-158.4203554744475,33.20156331030684,-4.841518216363122
448,0.18988037109375,-0.93878173828125,0.0933837890625,0.27191162109375,-158.5978751590733,33.09184500150776,-4.934941253355001
434,0.18865966796875,-0.93927001953125,0.09356689453125,0.27105712890625,-158.77487112774423,32.98848524281835,-5.026474219143165
430,0.18743896484375,-0.939697265625,0.09381103515625,0.27020263671875,-158.95248518502186,32.888028349708634,-5.125302794995199
431,0.18621826171875,-0.940185546875,0.0941162109375,0.26934814453125,-159.13341565699073,32.78643865556457,-5.231582967142824
428,0.18499755859375,-0.94061279296875,0.09442138671875,0.2685546875,-159.3125272609717,32.693175692151534,-5.335976484189088
419,0.18377685546875,-0.9410400390625,0.09478759765625,0.267822265625,-159.49356877345824,32.60735409775521,-5.446460307116649
415,0.18255615234375,-0.94146728515625,0.09521484375,0.26708984375,-159.67658598582545,32.52233181289934,-5.5643610061358295
397,0.18133544921875,-0.94183349609375,0.0955810546875,0.266357421875,-159.8555915978405,32.43789853053728,-5.673961040710122
395,0.18017578125,-0.9422607421875,0.09600830078125,0.265625,-160.03001036552615,32.35225829007549,-5.78866071769954
395,0.178955078125,-0.942626953125,0.0963134765625,0.264892578125,-160.2059739717787,32.26618573195907,-5.889599184425347
384,0.1778564453125,-0.94305419921875,0.0965576171875,0.26416015625,-160.36484769861664,32.17686549080496,-5.9776367782230615
371,0.17669677734375,-0.94342041015625,0.09674072265625,0.263427734375,-160.52768282659045,32.08825020970449,-6.05980489624867
359,0.17559814453125,-0.94378662109375,0.09698486328125,0.2626953125,-160.68470575771465,32.00048813799688,-6.147117463481595
355,0.17449951171875,-0.9442138671875,0.09722900390625,0.26190185546875,-160.84257219476348,31.903928684026486,-6.235212019426214
353,0.1734619140625,-0.944580078125,0.09747314453125,0.26116943359375,-160.99115111636888,31.815808993487394,-6.319479404335274
350,0.17236328125,-0.9449462890625,0.0977783203125,0.26043701171875,-161.14953398328697,31.728440495833617,-6.413495417877017
350,0.17132568359375,-0.9453125,0.09808349609375,0.25970458984375,-161.2997932727301,31.64091842232197,-6.504860418709124
353,0.17022705078125,-0.9456787109375,0.0985107421875,0.25897216796875,-161.46209176618373,31.5550666476677,-6.613746010028662
353,0.16912841796875,-0.946044921875,0.09893798828125,0.25823974609375,-161.6240456356229,31.468954805925446,-6.722243372194774
350,0.16802978515625,-0.94635009765625,0.0994873046875,0.25750732421875,-161.78905621951597,31.386417243469108,-6.846056486816608
353,0.16693115234375,-0.9466552734375,0.10015869140625,0.25677490234375,-161.95822726728312,31.305452647680287,-6.985072417260365
349,0.1658935546875,-0.94696044921875,0.10076904296875,0.25604248046875,-162.1169939195495,31.223327723809557,-7.1136590065011465
346,0.164794921875,-0.947265625,0.1014404296875,0.25537109375,-162.28558813716228,31.148345741772975,-7.250820828764144
341,0.16375732421875,-0.94757080078125,0.10211181640625,0.254638671875,-162.44588881215276,31.066499340006818,-7.38643893679885
339,0.16265869140625,-0.94793701171875,0.10272216796875,0.25390625,-162.61241840491394,30.98136882565614,-7.515942585342994
