angulo,x,y,z,rX,rY,rZ
-0.46722412109375,-1.937255859375,-1.2266845703125,-0.10076904296875,157.75035745176868,7.918963587537671,63.12499023528964
-0.7005615234375,1.17681884765625,-1.79180908203125,-0.1341552734375,-164.04840007143943,33.622104419595686,-108.56012132587253
-0.80841064453125,1.3404541015625,1.94952392578125,-0.17022705078125,-150.0582005663191,-25.419905899420602,104.07392882439413
0.83978271484375,1.1495361328125,0.52154541015625,0.18780517578125,111.85456669984845,10.97133078811791,41.37481473770689
-1.55145263671875,-0.655029296875,1.484130859375,0.59381103515625,88.06963902306039,-45.22510286406301,-85.75899750339505
1.8172607421875,-0.93939208984375,-1.90496826171875,0.8494873046875,-94.19054818329387,-38.6220443219519,91.42330125740844
1.70526123046875,-1.5286865234375,-1.83331298828125,1.40576171875,-94.488225039256,-10.64431203199488,90.50908484829436
0.82513427734375,-1.13299560546875,-0.6353759765625,1.3287353515625,-77.95879060953582,28.340810484431266,93.22554878024444
1.49822998046875,1.9815673828125,-1.14056396484375,-1.6005859375,92.51353631742553,16.952280573871015,-76.08267608534206
1.3828125,0.8377685546875,1.40618896484375,-1.25830078125,-56.25504149792472,76.23286181049308,-130.10830326899327
-1.4078369140625,-1.91448974609375,-1.48663330078125,-1.15191650390625,106.23166408944806,-1.402487216408733,76.7123079172189
1.83148193359375,1.00128173828125,1.7154541015625,-1.83538818359375,-43.429576267860796,68.99085261058622,-120.73187666064402
0.61566162109375,-1.9019775390625,0.92169189453125,-0.6495361328125,-136.00821948494732,-14.690061885381873,-57.670625712936804
0.8197021484375,1.49176025390625,1.2178955078125,-0.85906982421875,171.26755635342238,62.97612556511477,73.1022124570042
0.92303466796875,1.74285888671875,1.43328857421875,-0.986328125,173.19166384645348,61.59543732909882,74.80494892594739
-1.856689453125,0.63385009765625,1.2344970703125,1.9871826171875,25.014691221364977,-49.64073073418816,-105.60425203008664
-1.2449951171875,-0.9686279296875,-1.88214111328125,1.05291748046875,-139.58321218209844,70.41464647050663,154.65528041120527
1.59735107421875,-1.2025146484375,-0.57568359375,-1.07073974609375,-53.640679944298014,-53.72588917180815,-38.94178607412993
-1.67132568359375,-1.75048828125,-0.8310546875,-1.55621337890625,80.18156882775013,-17.319339655949022,71.30294360531128
-1.482421875,-1.5728759765625,-0.75103759765625,-1.37652587890625,81.09701769926271,-17.15781901491472,71.0487647371559
-1.76348876953125,-1.4774169921875,-1.780029296875,1.9586181640625,-47.850943599734066,78.85706182752784,-136.08640934401012
0.87042236328125,-0.167724609375,0.95880126953125,-1.3756103515625,-59.83959730472056,19.615777908798826,-126.71531682826001
-1.5289306640625,-0.51287841796875,-1.298828125,-1.26287841796875,67.7623371240843,27.061623798346428,97.47117177327709
-0.49835205078125,-0.16131591796875,-0.4271240234375,-0.40557861328125,68.0535111478849,28.332430459889896,97.62357525844935
-0.62786865234375,-0.2017822265625,-0.54351806640625,-0.50823974609375,68.5639241531195,28.87412318300856,97.88610992766885
-0.6304931640625,-0.20068359375,-0.5528564453125,-0.50665283203125,69.23931595336805,29.585384742007413,98.23334536945042
-0.62939453125,-0.1983642578125,-0.55914306640625,-0.50201416015625,69.94062800849908,30.30524475451741,98.6035811449794
-0.62823486328125,-0.19610595703125,-0.56536865234375,-0.49737548828125,70.65434906979105,31.011440589069057,98.98589296086521
-0.6270751953125,-0.19378662109375,-0.57147216796875,-0.49267578125,71.36658865584529,31.71663573849265,99.37178593088098
-0.6258544921875,-0.1915283203125,-0.57757568359375,-0.48797607421875,72.09749042866268,32.41075547309176,99.77443446773928
-0.62457275390625,-0.18927001953125,-0.58367919921875,-0.4832763671875,72.84435993976263,33.09835736489796,100.19657513650104
-0.62335205078125,-0.1868896484375,-0.58966064453125,-0.478515625,73.58323030869097,33.79183750631351,100.61961609274559
-0.62200927734375,-0.1845703125,-0.5955810546875,-0.47369384765625,74.34309799383068,34.47299841626941,101.05870903977957
-0.6207275390625,-0.18218994140625,-0.60150146484375,-0.4688720703125,75.10804393876721,35.1562629611434,101.50901295702049
-0.619384765625,-0.1798095703125,-0.60736083984375,-0.46405029296875,75.884733550354,35.830005285980924,101.9755457734231
-0.61798095703125,-0.17742919921875,-0.61309814453125,-0.45916748046875,76.67011263874144,36.49578554666826,102.45096646461207
-0.61651611328125,-0.17510986328125,-0.6187744140625,-0.454345703125,77.46799706083469,37.14306367514037,102.94312186602389
-0.61505126953125,-0.17279052734375,-0.62445068359375,-0.44952392578125,78.27977357000526,37.78472827969725,103.45088142521435
-0.613525390625,-0.17041015625,-0.63006591796875,-0.44464111328125,79.10490074602846,38.42517186281056,103.97605879344492
-0.6119384765625,-0.16802978515625,-0.63555908203125,-0.43975830078125,79.93741460881377,39.053450968056794,104.51374296155892
-0.61041259765625,-0.1656494140625,-0.64105224609375,-0.43487548828125,80.77984960706439,39.67783138639757,105.06171196991716
-0.60882568359375,-0.16326904296875,-0.646484375,-0.429931640625,81.63955034861704,40.29574896375852,105.62541913554003
-0.607177734375,-0.160888671875,-0.65185546875,-0.425048828125,82.51090883248968,40.89893246963195,106.20982270787519
-0.60552978515625,-0.15850830078125,-0.6571044921875,-0.42010498046875,83.38847847135168,41.496086705353605,106.79872020941653
-0.6038818359375,-0.15618896484375,-0.662353515625,-0.41522216796875,84.2812020673429,42.07733213172442,107.40411450886054
-0.60211181640625,-0.15380859375,-0.66748046875,-0.4102783203125,85.18958201563957,42.65251554810526,108.03077835678901
-0.60040283203125,-0.15155029296875,-0.67254638671875,-0.40545654296875,86.09952442042815,43.20342188021625,108.66021261879118
-0.5986328125,-0.14923095703125,-0.67755126953125,-0.40057373046875,87.0266583919385,43.751973499990946,109.31011994307637
-0.5968017578125,-0.14697265625,-0.68243408203125,-0.39569091796875,87.96474216653229,44.282905478193605,109.96992144723629
-0.59503173828125,-0.14471435546875,-0.68731689453125,-0.390869140625,88.91039767910489,44.80445256215941,110.64260890809334
-0.59320068359375,-0.14239501953125,-0.69207763671875,-0.385986328125,89.86762241561867,45.32214261596001,111.3309258590932
-0.59130859375,-0.14013671875,-0.69677734375,-0.38116455078125,90.83891940840502,45.81893060002924,112.03626355937284
-0.5894775390625,-0.1378173828125,-0.701416015625,-0.37628173828125,91.81753754890185,46.3181237630253,112.74984959153244
-0.587646484375,-0.135498046875,-0.7060546875,-0.37139892578125,92.81409486285327,46.80869292953393,113.482299961886
-0.58575439453125,-0.1331787109375,-0.71051025390625,-0.3665771484375,93.80947910846858,47.28127285161815,114.22348895585318
-0.5838623046875,-0.13092041015625,-0.7149658203125,-0.36175537109375,94.82367329181282,47.74017526624099,114.97906925358944
-0.58197021484375,-0.128662109375,-0.7193603515625,-0.35693359375,95.84860461666263,48.189375006008504,115.74711371620042
-0.580078125,-0.12646484375,-0.7236328125,-0.35211181640625,96.8777320811221,48.62366779339145,116.51673403087638
-0.578125,-0.124267578125,-0.72784423828125,-0.347412109375,97.91412138415163,49.03695984674815,117.30654407036042
-0.57611083984375,-0.1221923828125,-0.73199462890625,-0.3427734375,98.96263551437802,49.423817373730195,118.10570449438134
-0.5740966796875,-0.1201171875,-0.73602294921875,-0.33819580078125,100.00815665489837,49.79660207168521,118.90942616972501
-0.57208251953125,-0.11810302734375,-0.739990234375,-0.3336181640625,101.0625761261182,50.155066467372784,119.71828157448668
-0.57000732421875,-0.1160888671875,-0.743896484375,-0.32904052734375,102.13184064653288,50.500513937367025,120.54422098733728
-0.56805419921875,-0.114013671875,-0.747802734375,-0.324462890625,103.20407946984332,50.84738173128674,121.37717031872772
-0.5660400390625,-0.11181640625,-0.7515869140625,-0.31988525390625,104.28462068350743,51.19023266669179,122.23178195997279
-0.56402587890625,-0.10968017578125,-0.75531005859375,-0.31524658203125,105.37919642028142,51.52261708637302,123.09134990094678
-0.56207275390625,-0.1075439453125,-0.759033203125,-0.31072998046875,106.47163800745305,51.84024909589988,123.95879076908952
-0.56005859375,-0.10540771484375,-0.76263427734375,-0.30615234375,107.57716188045808,52.148703676257064,124.83696563725157
-0.55804443359375,-0.10333251953125,-0.76617431640625,-0.30169677734375,108.67758830679838,52.434910398470215,125.71639079348739
-0.55596923828125,-0.101318359375,-0.7696533203125,-0.2972412109375,109.79030579718257,52.70316198484139,126.60485169654258
-0.55389404296875,-0.099365234375,-0.7730712890625,-0.29290771484375,110.89541566416628,52.949494827785536,127.49196353381448
-0.55181884765625,-0.097412109375,-0.77642822265625,-0.28857421875,112.0057548176684,53.18618607889972,128.3853671510767
-0.54974365234375,-0.0955810546875,-0.7796630859375,-0.28436279296875,113.0976126638724,53.39808842736081,129.2620543276645
-0.54766845703125,-0.09368896484375,-0.78289794921875,-0.2801513671875,114.20176455926494,53.604104737019576,130.15645139590143
-0.54559326171875,-0.09185791015625,-0.7860107421875,-0.2760009765625,115.29367649709236,53.793999184212154,131.04029171657345
-0.5435791015625,-0.090087890625,-0.7890625,-0.2718505859375,116.38012824498786,53.97502533494174,131.91373913089885
-0.54150390625,-0.08819580078125,-0.7921142578125,-0.2677001953125,117.48604450772284,54.15009109285731,132.81786994763544
-0.53948974609375,-0.0863037109375,-0.7950439453125,-0.2635498046875,118.58119345955429,54.32166502374739,133.712117238318
-0.53753662109375,-0.08441162109375,-0.7979736328125,-0.25946044921875,119.67171072523657,54.48396313906852,134.6063888615213
-0.53546142578125,-0.08258056640625,-0.80078125,-0.25543212890625,120.75915389942057,54.62289529621593,135.50044847462135
-0.53350830078125,-0.08074951171875,-0.8035888671875,-0.2513427734375,121.84962140205998,54.764325445774055,136.39119901808562
-0.531494140625,-0.078857421875,-0.80633544921875,-0.247314453125,122.94159407529322,54.893302417294954,137.29520899090568
-0.52947998046875,-0.07708740234375,-0.80908203125,-0.24334716796875,124.02670405145035,55.00145792226007,138.18733873231977
-0.5274658203125,-0.07525634765625,-0.81170654296875,-0.23944091796875,125.09929657080096,55.10359751143302,139.0786329494185
-0.52545166015625,-0.07354736328125,-0.81427001953125,-0.235595703125,126.15646095510358,55.18737242853854,139.95007124309768
-0.52349853515625,-0.07177734375,-0.81683349609375,-0.23175048828125,127.21538416493689,55.2702410228799,140.8278789146552
-0.52154541015625,-0.07012939453125,-0.81927490234375,-0.2279052734375,128.2594519260972,55.34054369841266,141.6818494011216
-0.51959228515625,-0.06842041015625,-0.82171630859375,-0.22412109375,129.30186458272675,55.40230288132293,142.5445192628826
-0.5177001953125,-0.06671142578125,-0.8240966796875,-0.22039794921875,130.32721988949362,55.45894908406412,143.395342212264
-0.5157470703125,-0.06500244140625,-0.82635498046875,-0.2166748046875,131.34873749160033,55.50605936344646,144.2441378789506
-0.51385498046875,-0.0633544921875,-0.82867431640625,-0.21295166015625,132.3694806281171,55.54421531006745,145.0858857150314
-0.511962890625,-0.06170654296875,-0.83087158203125,-0.2093505859375,133.36261267072146,55.572360318790125,145.9114973349974
-0.51007080078125,-0.06011962890625,-0.83306884765625,-0.20574951171875,134.35308488966965,55.58924295574313,146.7293246664101
-0.5081787109375,-0.05853271484375,-0.835205078125,-0.20220947265625,135.32955172588768,55.59757982923011,147.5388664266898
-0.50628662109375,-0.0570068359375,-0.8372802734375,-0.19873046875,136.28759666326735,55.59462787553994,148.33053798858694
-0.50445556640625,-0.05548095703125,-0.83929443359375,-0.19525146484375,137.23529293729698,55.59176152207199,149.1118552740783
-0.50262451171875,-0.05401611328125,-0.84124755859375,-0.19189453125,138.15463197953417,55.57578628251415,149.87048882618194
-0.50079345703125,-0.05255126953125,-0.84320068359375,-0.18853759765625,139.07306344251566,55.55293667312398,150.62819774463853
-0.4990234375,-0.05108642578125,-0.8450927734375,-0.1851806640625,139.98082168573103,55.53102990009609,151.37521701866748
-0.4954833984375,-0.04815673828125,-0.8487548828125,-0.17864990234375,141.7541412985045,55.464973091316224,152.84347479260376
-0.49371337890625,-0.04669189453125,-0.85052490234375,-0.1754150390625,142.62877209780993,55.423683281252934,153.56860749365734
-0.491943359375,-0.04534912109375,-0.852294921875,-0.1722412109375,143.48267722418112,55.36866919636139,154.26782010354486
-0.49017333984375,-0.0439453125,-0.85400390625,-0.1690673828125,144.3341868802926,55.31288312352465,154.97023633047792
-0.48846435546875,-0.0426025390625,-0.85565185546875,-0.16595458984375,145.16060545679034,55.25472312885663,155.64751181007315
-0.48675537109375,-0.041259765625,-0.8572998046875,-0.16290283203125,145.97467397975322,55.18887088483862,156.31754953229282
-0.48504638671875,-0.0399169921875,-0.85888671875,-0.15997314453125,146.76206409088917,55.11610899730143,156.9716498245983
-0.48333740234375,-0.0386962890625,-0.86041259765625,-0.15704345703125,147.53298755243637,55.03633060829663,157.5993572241219
-0.48162841796875,-0.037353515625,-0.8619384765625,-0.15411376953125,148.31030025884905,54.956230761329216,158.24371658967723
-0.47998046875,-0.0361328125,-0.86346435546875,-0.1512451171875,149.06154194265892,54.87052185925038,158.85633063912653
-0.4783935546875,-0.03485107421875,-0.8648681640625,-0.14837646484375,149.8035219714671,54.79365434272021,159.4652356722767
-0.47674560546875,-0.03363037109375,-0.86627197265625,-0.14556884765625,150.53099139862243,54.70254388955225,160.05999872617144
-0.47515869140625,-0.032470703125,-0.86767578125,-0.142822265625,151.2371886252925,54.60904795713787,160.63299051488772
-0.4735107421875,-0.03131103515625,-0.8690185546875,-0.14013671875,151.92958907737585,54.5067339945395,161.19813793542284
-0.471923828125,-0.03009033203125,-0.870361328125,-0.137451171875,152.62043613148325,54.40826503763396,161.7664147610245
-0.47039794921875,-0.0289306640625,-0.87164306640625,-0.13482666015625,153.28683215799896,54.31099444897676,162.31017497630435
-0.46881103515625,-0.02777099609375,-0.8729248046875,-0.1322021484375,153.95276434065656,54.20416577895824,162.8538092543556
-0.46728515625,-0.02655029296875,-0.87420654296875,-0.12957763671875,154.6174218950846,54.10137652286348,163.40087820274417
-0.46575927734375,-0.02532958984375,-0.87542724609375,-0.12701416015625,155.2655859004016,53.99625569892046,163.9369701944053
-0.4642333984375,-0.024169921875,-0.87664794921875,-0.12451171875,155.8953826045642,53.88440263088094,164.45462723717372
-0.46270751953125,-0.02288818359375,-0.8778076171875,-0.1219482421875,156.53883081029196,53.776886539847574,164.99144066147025
-0.461181640625,-0.0216064453125,-0.8790283203125,-0.11944580078125,157.17153525532194,53.66151731341274,165.52224964699664
-0.459716796875,-0.02044677734375,-0.880126953125,-0.11700439453125,157.77311050049568,53.5500720102703,166.01705113550022
-0.45819091796875,-0.019287109375,-0.88128662109375,-0.1146240234375,158.36611066101227,53.42529463819697,166.50840002488437
-0.45672607421875,-0.01824951171875,-0.88238525390625,-0.11236572265625,158.9208724262084,53.30098742497729,166.96144207307805
-0.4552001953125,-0.01715087890625,-0.8834228515625,-0.110107421875,159.47686384558762,53.17241171747354,167.42156685033373
-0.4537353515625,-0.01617431640625,-0.88446044921875,-0.10797119140625,159.9975254875478,53.04204603759793,167.84592387162724
-0.4522705078125,-0.01513671875,-0.885498046875,-0.10577392578125,160.52995938298187,52.91190159828913,168.28198051645452
-0.45086669921875,-0.01416015625,-0.886474609375,-0.1036376953125,161.0401192403059,52.78593611123925,168.69569054753993
-0.449462890625,-0.01318359375,-0.887451171875,-0.10150146484375,161.5472846454865,52.657756885824746,169.10633360565146
-0.44805908203125,-0.01220703125,-0.888427734375,-0.09942626953125,162.04135954411817,52.52634210209843,169.50902472221895
-0.44671630859375,-0.01129150390625,-0.88934326171875,-0.097412109375,162.5138458464514,52.39969601782456,169.89005927504132
-0.44537353515625,-0.0103759765625,-0.8902587890625,-0.0953369140625,162.9936248181005,52.27212799477671,170.27310313302755
-0.44403076171875,-0.009521484375,-0.89111328125,-0.09344482421875,163.43380437643967,52.14157719002536,170.62723853169658
-0.4427490234375,-0.00860595703125,-0.8919677734375,-0.09149169921875,163.8847284288761,52.01756837133159,170.99172315720477
-0.4415283203125,-0.00775146484375,-0.89276123046875,-0.08953857421875,164.3251180027201,51.89986308227135,171.34038765033657
